48.86337875,2.333328717
48.8531597294,2.3490571976
48.8768598457,2.3593139648
48.8416757836,2.3083819542
48.8601269497,2.3368263245
48.8738185587,2.295024097
48.87179475,2.3020425333
48.855023397,2.3125040531
48.8688817667,2.3242263333
48.8689441373,2.3216225281
48.8506994407,2.3245739937
48.8728823705,2.3311994598
48.8688817667,2.3242263333
48.85357375,2.28986785
48.8622868029,2.2881603241
48.8583481772,2.2943508625
48.8445852167,2.3097124667
48.8450830347,2.3098862171
48.8493969667,2.29552335
48.84149934,2.2994613471
48.8506994407,2.3245739937
48.8564421167,2.3408081167
48.8689104833,2.35613965
48.8768598457,2.3593139648
48.8797907606,2.3547058475
48.8783825826,2.357000876
48.8702872806,2.3178615541
48.8737523333,2.3145529833
48.87188015,2.313592447
48.8674895667,2.3160236
48.8618209601,2.3346805573
48.8716980167,2.3006398
48.87067037,2.30160343
48.8699130833,2.3043263333
48.87179475,2.3020425333
48.8702407524,2.3057019711
48.87147998,2.3021034
48.87124502,2.30210727
48.87146264,2.30213648
48.8710854833,2.3043331167
48.8710478667,2.3040116667
48.8710990074,2.3038103833
48.85582369,2.37328749
48.8549129,2.37505745
48.8658093167,2.3232382833
48.8670564,2.3210203833
48.8773608289,2.3492717743
48.8717591343,2.3430342685
48.8428833,2.3260104667
48.8725322333,2.29654445
48.8738791833,2.293605
48.8738185587,2.295024097
48.8736148715,2.2923907042
48.8608963199,2.2974085808
48.8619758833,2.2911440833
48.8583481772,2.2943508625
48.8604958333,2.2913865667
48.8590046363,2.2931492329
48.8623983366,2.3355998693
48.8652370399,2.328286171
48.8615182,2.33412796
48.8618209601,2.3346805573
48.8601269497,2.3368263245
48.8531597294,2.3490571976
48.8551716403,2.3474264145
48.8548327978,2.3448944092
48.8558846139,2.3456132412
48.8564421167,2.3408081167
48.8583481772,2.2943508625
48.8618209601,2.3346805573
48.8797907606,2.3547058475
48.8632241,2.3444231833
48.8574245937,2.3631898025
48.86730897,2.315274
48.8566369,2.3480242
48.8573881784,2.3478341103
48.8578390667,2.3479499833
48.85920262,2.29198199
48.8604958333,2.2913865667
48.8583481772,2.2943508625
48.8738185587,2.295024097
48.87001043,2.30726742
48.86917775,2.30994725
48.8699231832,2.30681777
48.8707418833,2.3061399333
48.86999465,2.3080258333
48.8670564,2.3210203833
48.8655616965,2.3209369183
48.8639542728,2.3217831552
48.86388719,2.32161092
48.8592969988,2.3305153852
48.8592617,2.3292506833
48.8736927795,2.3145634062
48.8601269497,2.3368263245
48.8618209601,2.3346805573
48.8693491947,2.324599602
48.86957603,2.32545888
48.86979204,2.32389974
48.8707827,2.3471019
48.8707768167,2.3476235333
48.8689104833,2.35613965
48.86902016,2.35916614
48.8680587167,2.3611588667
48.8626891182,2.3407530785
48.85173905,2.3383398167
48.85705637,2.36817252
48.8531597294,2.3490571976
48.85523775,2.3367633
48.8738185587,2.295024097
48.8716980167,2.3006398
48.8628458,2.3116449
48.8601269497,2.3368263245
48.8629643847,2.3422014713
48.87143925,2.3343533167
48.8714122122,2.3319661617
48.87113225,2.3319435
48.8742293971,2.3290864014
48.8735151255,2.3286724091
48.87342661,2.32789474
48.8735825,2.3301472
48.8730510667,2.3314094833
48.87418695,2.3284765333
48.8706238167,2.3323407833
48.8569858667,2.366369
48.85763295,2.3586358667
48.8550116167,2.3616887167
48.8574986728,2.361379269
48.8553894667,2.3601132333
48.8726693335,2.3367663715
48.8583481772,2.2943508625
48.8711980748,2.3279566417
48.835930141,2.385827477
48.846916717,2.371994682
48.8485586229,2.3728130973
48.8442993001,2.3745059967
48.833851864,2.3327547312
48.8341449444,2.3325669765
48.8314188768,2.3555588722
48.830651867,2.35286863
48.8343984833,2.3732319833
48.8339252775,2.3654618471
48.83378994,2.36840343
48.8387649,2.3786267
48.876343923,2.29696112
48.877729083,2.2981946
48.87681502,2.29752188
48.8751130181,2.295044222
48.8748054833,2.29428215
48.876459779,2.290531705
48.8736001,2.2926047
48.8738185587,2.295024097
48.87430655,2.29299998
48.87876415,2.29291595
48.877469587,2.292107006
48.87696404,2.292278396
48.8774234701,2.2933059927
48.877325611,2.293438042
48.878386817,2.2945808
48.876872,2.29456806
48.8326947833,2.28796285
48.867519457,2.330522957
48.8677428354,2.3294169126
48.8685832005,2.3301736733
48.8674222833,2.3291924167
48.86280733,2.38721424
48.85165685,2.3663778833
48.87189137,2.31380879
48.8736927795,2.3145634062
48.859481579,2.315549853
48.8674895667,2.3160236
48.867066733,2.3201479
48.866892717,2.3219195
48.8695044833,2.3239735833
48.8688817667,2.3242263333
48.8627971,2.31956585
48.8670564,2.3210203833
48.864514032,2.33592015
48.863289056,2.3194241524
48.8594701401,2.3456594661
48.8546063,2.32889005
48.8542252,2.3304584
48.8617858887,2.3455886841
48.854430467,2.330573383
48.8598223833,2.3438453667
48.8601609298,2.3434031712
48.859777468,2.343122784
48.8626893338,2.3407685932
48.8650148,2.337404883
48.86145675,2.33413267
48.8601434833,2.32510285
48.8688010895,2.340195179
48.8667128167,2.3257097167
48.85358735,2.3332887833
48.866282829,2.342105454
48.8632241,2.3444231833
48.86663446,2.340946198
48.866029186,2.340879681
48.8566863,2.338942817
48.8615656,2.3245604
48.86018961,2.32621335
48.8654492167,2.3380384833
48.860772983,2.34114065
48.8576244,2.3368316333
48.8627008667,2.33689515
48.8674222833,2.3291924167
48.8677097667,2.3372458833
48.8661402421,2.3394782846
48.860863527,2.342438777
48.8635385,2.3371054167
48.86275362,2.33661276
48.8615570167,2.3332148
48.8659147833,2.3208985833
48.859092967,2.319667034
48.8706238167,2.3323407833
48.8578390667,2.3479499833
48.8639542728,2.3217831552
48.86097715,2.3477026333
48.8640846333,2.34445105
48.8615567,2.3452303167
48.854357296,2.335895901
48.856898622,2.341617677
48.86207395,2.3440315833
48.865837333,2.3379975
48.86624002,2.33348387
48.8639173667,2.33076605
48.86238575,2.336865933
48.8686738938,2.3274136537
48.86948102,2.33581161
48.8564421167,2.3408081167
48.8692213778,2.3405978528
48.863289056,2.3284363747
48.8643851,2.33479565
48.8618209601,2.3346805573
48.863804291,2.3226320744
48.866524917,2.338344353
48.8600210722,2.3263442516
48.86239451,2.33572965
48.8601269497,2.3368263245
48.8442993001,2.3745059967
48.8453618,2.3738035
48.85289685,2.3698931
48.8639713667,2.37045625
48.8549033902,2.3659873009
48.85328292,2.37007981
48.8532702333,2.3704441333
48.8514846,2.3575764167
48.851965978,2.357453805
48.8513454106,2.3567390442
48.8522843464,2.3543357849
48.8527149803,2.35465765
48.8519807826,2.3521471024
48.8531597294,2.3490571976
48.8551716403,2.3474264145
48.8548327978,2.3448944092
48.8558846139,2.3456132412
48.850029767,2.35475915
48.8529931333,2.3609221667
48.857627878,2.380044636
48.8674884196,2.363820076
48.8531526699,2.3691952229
48.85969001,2.36697483
48.8608963199,2.3673176765
48.8557641967,2.3652984427
48.86265856,2.36233258
48.8608834333,2.3688153667
48.8736001,2.2926047
48.8738185587,2.295024097
48.863289056,2.3284363747
48.8634476167,2.3331211333
48.87696404,2.292278396
48.87265515,2.31032013
48.872718133,2.3102048
48.870782317,2.305275983
48.8674895667,2.3160236
48.8580108,2.3487574167
48.8578390667,2.3479499833
48.8564705153,2.3524367809
48.8574940615,2.3533809185
48.8550116167,2.3616887167
48.8547424,2.36269962
48.85590988,2.36635506
48.8557641967,2.3652984427
48.8573196667,2.36217215
48.85594213,2.35932886
48.8560036876,2.3603737971
48.856618933,2.360483133
48.85698925,2.3602048
48.8573876,2.358703733
48.86286956,2.36243468
48.8580428854,2.3590672016
48.8580915859,2.3588793791
48.860622268,2.349615996
48.8580428854,2.3590672016
48.8513454106,2.3567390442
48.8522843464,2.3543357849
48.8527149803,2.35465765
48.8519807826,2.3521471024
48.8531597294,2.3490571976
48.8551716403,2.3474264145
48.8548327978,2.3448944092
48.8558846139,2.3456132412
48.8564421167,2.3408081167
48.8601269497,2.3368263245
48.8618209601,2.3346805573
48.8463468693,2.3452377319
48.8478015811,2.3432204418
48.8476247924,2.3428237438
48.8468807891,2.3406274419
48.8729374,2.33329625
48.87288701,2.33327996
48.8721849373,2.3332053423
48.8475108,2.352640617
48.8531597294,2.3490571976
48.84812815,2.349279017
48.8477502208,2.3516638964
48.8490678167,2.34948995
48.84687429,2.35238635
48.8402745236,2.3197674751
48.8513454106,2.3567390442
48.8522843464,2.3543357849
